date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,revenue,profit_margin,price_to_cost_ratio,price_to_market_ratio,is_weekend,month
2024-04-01,37,Food Stall,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.11,2.39,582,0,0,Sunny,1390.98,0.6234309623430963,2.6555555555555554,1.132701421800948,0,4
2024-04-01,29,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,5.26,7.95,319,0,0,Sunny,2536.05,0.6477987421383649,2.8392857142857144,1.5114068441064639,0,4
2024-04-01,12,Cafe,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,24.88,34.97,236,0,0,Sunny,8252.92,0.7712324849871318,4.37125,1.4055466237942122,0,4
2024-04-01,40,Food Stall,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,6.24,8.77,278,0,0,Sunny,2438.06,0.7149372862029646,3.508,1.4054487179487178,0,4
2024-04-01,18,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.64,2.06,412,0,0,Cloudy,848.72,0.6116504854368932,2.5749999999999997,1.2560975609756098,0,4
2024-04-01,49,Kopitiam,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,10.95,19.77,191,0,0,Sunny,3776.0699999999997,0.7470915528578654,3.9539999999999997,1.8054794520547945,0,4
2024-04-01,28,Fine Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,54.35,78.97,58,0,0,Cloudy,4580.26,0.8860326706344182,8.774444444444445,1.4529898804047838,0,4
2024-04-01,33,Cafe,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,3.35,3.65,477,1,0,Rainy,1741.05,0.6712328767123288,3.0416666666666665,1.0895522388059702,0,4
2024-04-01,21,Casual Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,25.27,48.6,128,0,0,Cloudy,6220.8,0.8148148148148148,5.4,1.923229125445192,0,4
2024-04-01,34,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.25,9.83,257,0,0,Cloudy,2526.31,0.7965412004069176,4.915,1.5728,0,4
2024-04-01,46,Casual Dining,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.93,3.95,599,0,0,Sunny,2366.05,0.7721518987341772,4.388888888888889,1.348122866894198,0,4
2024-04-01,28,Fine Dining,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,10.62,8.6,434,1,0,Cloudy,3732.3999999999996,0.7093023255813954,3.44,0.8097928436911488,0,4
2024-04-01,21,Casual Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,27.52,58.13,55,0,0,Cloudy,3197.15,0.8451746086358163,6.45888888888889,2.1122819767441863,0,4
2024-04-01,43,Casual Dining,Iced Lemon Tea,Dinner,"Black Tea, Lemon, Sugar Syrup",1.2,3.54,3.45,610,1,0,Sunny,2104.5,0.6521739130434783,2.8750000000000004,0.9745762711864407,0,4
2024-04-02,32,Fine Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,36.38,72.48,90,0,0,Cloudy,6523.200000000001,0.8896247240618101,9.06,1.9923034634414514,0,4
2024-04-02,27,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,1.58,3.57,124,0,0,Rainy,442.68,0.7759103641456582,4.4624999999999995,2.2594936708860756,0,4
2024-04-02,21,Casual Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,23.35,46.67,181,0,0,Cloudy,8447.27,0.8071566316691665,5.185555555555556,1.9987152034261242,0,4
2024-04-02,22,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.63,1.76,852,1,0,Sunny,1499.52,0.5454545454545454,2.1999999999999997,1.0797546012269938,0,4
2024-04-02,37,Food Stall,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.3,2.43,1159,1,0,Sunny,2816.3700000000003,0.6296296296296297,2.7,1.056521739130435,0,4
2024-04-02,3,Cafe,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.98,8.66,154,0,0,Sunny,1333.64,0.76905311778291,4.33,1.4481605351170568,0,4
2024-04-02,39,Casual Dining,Iced Lemon Tea,Breakfast,"Black Tea, Lemon, Sugar Syrup",1.2,3.2,4.89,269,0,0,Sunny,1315.4099999999999,0.754601226993865,4.075,1.5281249999999997,0,4
2024-04-02,43,Casual Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,24.28,30.81,183,1,0,Cloudy,5638.23,0.7403440441415124,3.85125,1.2689456342668861,0,4
2024-04-02,32,Fine Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,29.91,54.6,289,0,0,Rainy,15779.4,0.8534798534798534,6.825,1.8254764292878636,0,4
2024-04-02,7,Casual Dining,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.63,3.24,1000,1,0,Rainy,3240.0,0.7222222222222223,3.6,1.231939163498099,0,4
2024-04-02,38,Fine Dining,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,38.4,57.93,62,0,0,Sunny,3591.66,0.8619022958743311,7.24125,1.50859375,0,4
2024-04-02,19,Casual Dining,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,12.65,19.82,218,0,0,Sunny,4320.76,0.798183652875883,4.955,1.566798418972332,0,4
2024-04-02,34,Casual Dining,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,13.23,23.22,152,0,0,Cloudy,3529.4399999999996,0.7846683893195521,4.644,1.7551020408163265,0,4
2024-04-02,29,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,6.56,9.51,406,0,0,Sunny,3861.06,0.7055730809674028,3.3964285714285714,1.4496951219512195,0,4
2024-04-02,28,Fine Dining,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,9.92,16.91,299,0,0,Sunny,5056.09,0.8521584861028977,6.764,1.7046370967741935,0,4
2024-04-02,16,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,16.55,31.97,113,0,0,Rainy,3612.6099999999997,0.7810447294338442,4.567142857142857,1.9317220543806646,0,4
2024-04-02,13,Food Stall,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,5.81,7.91,200,0,0,Sunny,1582.0,0.683944374209861,3.164,1.3614457831325302,0,4
2024-04-02,29,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,5.98,7.99,401,0,0,Sunny,3203.9900000000002,0.6495619524405507,2.8535714285714286,1.3361204013377925,0,4
2024-04-02,37,Food Stall,Char Kway Teow,Dinner,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,9.61,21.63,9,0,0,Rainy,194.67,0.7688395746648173,4.326,2.250780437044745,0,4
2024-04-02,17,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.59,4.46,487,1,0,Cloudy,2172.02,0.5515695067264574,2.23,0.9716775599128541,0,4
2024-04-02,37,Food Stall,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,8.58,15.83,69,0,0,Sunny,1092.27,0.7473152242577384,3.9575,1.844988344988345,0,4
2024-04-02,2,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,17.06,22.22,145,0,0,Cloudy,3221.8999999999996,0.684968496849685,3.174285714285714,1.302461899179367,0,4
2024-04-02,1,Food Stall,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,6.35,7.0,404,0,0,Sunny,2828.0,0.6428571428571429,2.8,1.1023622047244095,0,4
2024-04-02,41,Cafe,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,11.97,17.95,58,0,0,Sunny,1041.1,0.8050139275766016,5.128571428571428,1.4995822890559731,0,4
2024-04-02,34,Casual Dining,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.73,3.03,1131,1,0,Sunny,3426.93,0.7029702970297029,3.3666666666666663,1.1098901098901097,0,4
2024-04-02,24,Casual Dining,Chicken Rice,Lunch,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,14.16,16.07,457,1,0,Cloudy,7343.99,0.7510889856876167,4.0175,1.1348870056497176,0,4
2024-04-02,21,Casual Dining,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.79,2.94,1021,1,0,Sunny,3001.74,0.6938775510204082,3.2666666666666666,1.053763440860215,0,4
2024-04-02,28,Fine Dining,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,10.81,14.21,290,0,0,Rainy,4120.900000000001,0.8240675580577058,5.684,1.314523589269195,0,4
2024-04-02,24,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.22,15.45,231,0,0,Sunny,3568.95,0.8187702265372168,5.517857142857143,1.6757049891540128,0,4
2024-04-02,39,Casual Dining,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,9.48,20.29,0,0,0,Rainy,0.0,0.8275012321340561,5.797142857142857,2.140295358649789,0,4
2024-04-02,40,Food Stall,Beef Rendang,Dinner,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,18.74,30.14,212,0,0,Rainy,6389.68,0.7013934970139349,3.348888888888889,1.6083244397011742,0,4
2024-04-02,3,Cafe,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,26.7,32.72,186,1,0,Cloudy,6085.92,0.7249388753056235,3.6355555555555554,1.2254681647940076,0,4
2024-04-02,48,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.69,10.45,226,0,0,Sunny,2361.7,0.8086124401913876,5.225,1.5620328849028398,0,4
2024-04-03,48,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.36,11.24,403,0,0,Sunny,4529.72,0.7508896797153026,4.014285714285714,1.200854700854701,0,4
2024-04-03,36,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,16.07,27.99,163,0,0,Sunny,4562.37,0.7499106823865667,3.998571428571428,1.741754822650902,0,4
2024-04-03,12,Cafe,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,10.64,11.3,34,0,0,Cloudy,384.20000000000005,0.7787610619469026,4.5200000000000005,1.0620300751879699,0,4
2024-04-03,25,Fine Dining,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,13.54,15.09,331,0,0,Cloudy,4994.79,0.8343273691186216,6.036,1.1144756277695718,0,4
2024-04-03,28,Fine Dining,Iced Lemon Tea,Dinner,"Black Tea, Lemon, Sugar Syrup",1.2,5.35,10.13,78,0,0,Rainy,790.1400000000001,0.8815399802566635,8.441666666666668,1.893457943925234,0,4
2024-04-03,1,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,5.41,9.77,364,0,0,Rainy,3556.2799999999997,0.7134083930399181,3.4892857142857143,1.8059149722735672,0,4
2024-04-03,19,Casual Dining,Chicken Rice,Lunch,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,13.3,18.51,224,0,0,Sunny,4146.240000000001,0.7839005942733658,4.6275,1.3917293233082708,0,4
2024-04-03,33,Cafe,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,7.53,9.37,160,0,0,Cloudy,1499.1999999999998,0.7865528281750267,4.685,1.244355909694555,0,4
2024-04-03,24,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,8.21,12.06,453,0,0,Sunny,5463.18,0.7678275290215589,4.307142857142858,1.468940316686967,0,4
2024-04-03,11,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,12.64,15.56,255,0,0,Sunny,3967.8,0.7107969151670951,3.457777777777778,1.231012658227848,0,4
2024-04-03,24,Casual Dining,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.77,3.1,1066,1,0,Sunny,3304.6,0.7096774193548387,3.4444444444444446,1.1191335740072201,0,4
2024-04-03,36,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,13.75,25.65,0,0,0,Cloudy,0.0,0.7270955165692008,3.664285714285714,1.8654545454545453,0,4
2024-04-03,19,Casual Dining,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.83,10.93,207,0,0,Rainy,2262.5099999999998,0.8170173833485819,5.465,1.6002928257686675,0,4
2024-04-03,48,Casual Dining,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,7.48,12.61,284,0,0,Sunny,3581.24,0.7779540047581284,4.503571428571429,1.6858288770053473,0,4
2024-04-03,8,Casual Dining,Mushroom Soup,Lunch,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,11.47,19.52,214,0,0,Sunny,4177.28,0.8206967213114754,5.577142857142857,1.7018308631211856,0,4
2024-04-03,11,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,4.49,5.6,311,0,0,Cloudy,1741.6,0.6428571428571428,2.8,1.2472160356347437,0,4
2024-04-03,17,Food Stall,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.45,7.15,317,0,0,Sunny,2266.55,0.7202797202797203,3.575,1.3119266055045873,0,4
2024-04-03,48,Casual Dining,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.03,13.21,49,0,0,Sunny,647.2900000000001,0.8485995457986374,6.605,2.1907131011608625,0,4
2024-04-03,42,Fine Dining,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,14.03,16.05,370,0,1,Sunny,5938.5,0.8442367601246106,6.42,1.143977191732003,0,4
2024-04-03,44,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,9.02,16.63,152,0,0,Sunny,2527.7599999999998,0.7294046903187011,3.6955555555555555,1.8436807095343681,0,4
2024-04-03,13,Food Stall,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,20.56,34.48,91,0,0,Sunny,3137.68,0.7389791183294664,3.831111111111111,1.6770428015564203,0,4
2024-04-03,46,Casual Dining,Iced Lemon Tea,Breakfast,"Black Tea, Lemon, Sugar Syrup",1.2,2.92,5.68,168,0,0,Sunny,954.24,0.7887323943661971,4.733333333333333,1.9452054794520548,0,4
2024-04-03,19,Casual Dining,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.87,3.92,340,0,0,Sunny,1332.8,0.7704081632653061,4.355555555555555,1.3658536585365852,0,4
2024-04-03,12,Cafe,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,13.61,19.31,104,0,0,Sunny,2008.2399999999998,0.8187467633350596,5.517142857142857,1.4188096987509184,0,4
2024-04-03,44,Food Stall,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.24,1.81,556,1,0,Rainy,1006.36,0.5027624309392266,2.011111111111111,0.8080357142857142,0,4
2024-04-03,2,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,2.01,2.77,149,0,0,Cloudy,412.73,0.7111913357400722,3.4625,1.3781094527363185,0,4
2024-04-03,33,Cafe,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,34.22,49.86,25,0,0,Sunny,1246.5,0.8194945848375451,5.54,1.4570426651081239,0,4
2024-04-03,8,Casual Dining,Chicken Chop,Lunch,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,25.75,52.64,90,0,0,Sunny,4737.6,0.8480243161094225,6.58,2.0442718446601944,0,4
2024-04-03,12,Cafe,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,24.52,32.08,134,0,0,Cloudy,4298.719999999999,0.7506234413965087,4.01,1.3083197389885808,0,4
2024-04-03,13,Food Stall,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,1.75,2.88,156,0,0,Cloudy,449.28,0.6875,3.1999999999999997,1.6457142857142857,0,4
2024-04-03,49,Kopitiam,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,7.63,10.38,230,0,0,Sunny,2387.4,0.7302504816955684,3.7071428571428577,1.360419397116645,0,4
2024-04-03,47,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,11.05,13.51,228,0,0,Sunny,3080.2799999999997,0.6669133974833457,3.002222222222222,1.2226244343891401,0,4
2024-04-03,25,Fine Dining,Chicken Chop,Dinner,"Chicken Thigh, Black Pepper Sauce, Fries, Coleslaw",8.0,43.62,46.93,264,1,0,Cloudy,12389.52,0.8295333475388877,5.86625,1.0758826226501605,0,4
2024-04-03,42,Fine Dining,Nasi Lemak,Lunch,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,10.99,19.42,186,0,0,Cloudy,3612.1200000000003,0.8712667353244078,7.768000000000001,1.7670609645131938,0,4
2024-04-03,18,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,17.77,29.51,0,0,0,Sunny,0.0,0.7627922738054896,4.215714285714286,1.6606640405177266,0,4
2024-04-03,32,Fine Dining,Spaghetti Carbonara,Lunch,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,34.71,59.42,163,0,0,Sunny,9685.460000000001,0.8485358465163245,6.602222222222222,1.7118985883030826,0,4
2024-04-04,19,Casual Dining,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.84,4.4,447,0,0,Sunny,1966.8000000000002,0.7954545454545455,4.888888888888889,1.5492957746478875,0,4
2024-04-04,32,Fine Dining,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,47.91,77.35,75,0,0,Sunny,5801.25,0.8836457659987071,8.594444444444443,1.6144854936338968,0,4
2024-04-04,49,Kopitiam,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,3.94,8.57,157,0,0,Cloudy,1345.49,0.7666277712952159,4.285,2.1751269035532994,0,4
2024-04-04,37,Food Stall,Char Kway Teow,Lunch,"Flat Rice Noodles, Prawns, Cockles, Bean Sprouts, Chives, Soy Sauce",5.0,10.55,17.68,115,0,0,Sunny,2033.2,0.7171945701357466,3.536,1.6758293838862557,0,4
2024-04-04,9,Casual Dining,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,32.94,51.58,0,0,0,Sunny,0.0,0.8255137650252036,5.731111111111111,1.5658773527625987,0,4
2024-04-04,9,Casual Dining,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.98,3.51,490,0,0,Rainy,1719.8999999999999,0.7435897435897436,3.8999999999999995,1.1778523489932886,0,4
2024-04-04,12,Cafe,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,4.46,4.51,311,0,0,Cloudy,1402.61,0.7339246119733924,3.7583333333333333,1.0112107623318385,0,4
2024-04-04,45,Food Stall,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,1.65,2.97,440,0,0,Cloudy,1306.8000000000002,0.696969696969697,3.3000000000000003,1.8000000000000003,0,4
2024-04-04,20,Casual Dining,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,4.08,6.04,176,0,0,Cloudy,1063.04,0.8013245033112583,5.033333333333333,1.4803921568627452,0,4
2024-04-04,44,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,6.15,9.76,299,0,0,Sunny,2918.24,0.7131147540983607,3.4857142857142858,1.5869918699186991,0,4
2024-04-04,6,Fine Dining,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,15.16,29.9,101,0,0,Cloudy,3019.8999999999996,0.882943143812709,8.542857142857143,1.9722955145118732,0,4
2024-04-04,36,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.78,2.15,296,0,0,Sunny,636.4,0.627906976744186,2.6874999999999996,1.2078651685393258,0,4
2024-04-04,33,Cafe,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,9.08,12.17,487,0,0,Sunny,5926.79,0.769926047658176,4.3464285714285715,1.3403083700440528,0,4
2024-04-04,47,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,7.41,8.42,258,0,0,Cloudy,2172.36,0.667458432304038,3.007142857142857,1.136302294197031,0,4
2024-04-04,21,Casual Dining,Cendol,Dinner,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,6.89,11.55,193,0,1,Sunny,2229.15,0.8268398268398268,5.775,1.6763425253991293,0,4
2024-04-04,2,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.86,2.42,246,0,0,Sunny,595.3199999999999,0.6694214876033058,3.025,1.3010752688172043,0,4
2024-04-04,35,Food Stall,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,8.93,9.41,405,1,0,Sunny,3811.05,0.5749202975557918,2.3525,1.053751399776036,0,4
2024-04-04,33,Cafe,Teh Tarik,Lunch,"Black Tea, Condensed Milk, Evaporated Milk",0.9,3.08,3.33,314,0,0,Rainy,1045.6200000000001,0.7297297297297297,3.7,1.0811688311688312,0,4
2024-04-04,47,Food Stall,Teh Tarik,Dinner,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.26,2.7,458,0,0,Cloudy,1236.6000000000001,0.6666666666666667,3.0,1.1946902654867257,0,4
2024-04-04,47,Food Stall,Teh Tarik,Breakfast,"Black Tea, Condensed Milk, Evaporated Milk",0.9,2.13,2.11,1352,1,0,Sunny,2852.72,0.5734597156398105,2.344444444444444,0.9906103286384976,0,4
2024-04-05,2,Food Stall,Roti Canai,Breakfast,"Flour, Ghee, Egg, Water, Curry",0.8,1.76,1.97,847,1,0,Sunny,1668.59,0.5939086294416244,2.4625,1.1193181818181819,0,4
2024-04-05,33,Cafe,Iced Lemon Tea,Lunch,"Black Tea, Lemon, Sugar Syrup",1.2,3.68,4.71,509,0,0,Sunny,2397.39,0.7452229299363057,3.9250000000000003,1.279891304347826,0,4
2024-04-05,36,Food Stall,Roti Canai,Dinner,"Flour, Ghee, Egg, Water, Curry",0.8,1.65,3.04,170,0,0,Cloudy,516.8,0.736842105263158,3.8,1.8424242424242425,0,4
2024-04-05,27,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,15.95,25.22,91,0,0,Sunny,2295.02,0.7224425059476606,3.6028571428571428,1.581191222570533,0,4
2024-04-05,21,Casual Dining,Mushroom Soup,Lunch,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,8.77,23.08,0,0,0,Cloudy,0.0,0.8483535528596187,6.594285714285713,2.6316989737742302,0,4
2024-04-05,47,Food Stall,Cendol,Lunch,"Rice Flour Jelly, Coconut Milk, Palm Sugar, Red Beans",2.0,5.49,7.38,9,0,0,Sunny,66.42,0.7289972899728997,3.69,1.3442622950819672,0,4
2024-04-05,43,Casual Dining,Beef Rendang,Lunch,"Beef, Coconut Milk, Galangal, Lemongrass, Spices, Chili",9.0,23.79,60.62,56,0,0,Sunny,3394.72,0.8515341471461564,6.735555555555555,2.548129466162253,0,4
2024-04-05,11,Food Stall,Laksa,Lunch,"Rice Noodles, Fish Broth, Tamarind, Shrimp Paste, Cucumber, Mint",4.5,8.9,17.35,68,0,0,Cloudy,1179.8000000000002,0.7406340057636888,3.855555555555556,1.949438202247191,0,4
2024-04-05,33,Cafe,Mushroom Soup,Dinner,"Mushrooms, Cream, Onion, Garlic, Vegetable Broth",3.5,12.43,13.61,0,1,0,Cloudy,0.0,0.7428361498897869,3.8885714285714283,1.0949316170555108,0,4
2024-04-05,34,Casual Dining,Chicken Rice,Dinner,"Chicken, Rice, Ginger, Garlic, Chili Sauce, Cucumber",4.0,13.35,22.33,109,0,0,Cloudy,2433.97,0.8208687863860278,5.5825,1.6726591760299625,0,4
2024-04-05,16,Food Stall,Tandoori Chicken,Dinner,"Chicken, Yogurt, Tandoori Masala, Ginger, Garlic",7.0,16.59,29.17,74,0,0,Rainy,2158.58,0.7600274254370929,4.167142857142857,1.758288125376733,0,4
2024-04-05,21,Casual Dining,Iced Lemon Tea,Breakfast,"Black Tea, Lemon, Sugar Syrup",1.2,3.44,7.48,69,0,0,Cloudy,516.12,0.839572192513369,6.233333333333334,2.174418604651163,0,4
2024-04-05,26,Food Stall,Kaya Toast Set,Breakfast,"White Bread, Kaya, Butter, Soft-Boiled Eggs",2.8,5.96,7.78,349,0,0,Sunny,2715.2200000000003,0.6401028277634961,2.778571428571429,1.3053691275167785,0,4
2024-04-05,12,Cafe,Nasi Lemak,Breakfast,"Rice, Coconut Milk, Sambal, Anchovies, Egg, Peanuts",2.5,9.39,5.98,578,1,0,Sunny,3456.44,0.5819397993311037,2.3920000000000003,0.6368477103301384,0,4
2024-04-05,33,Cafe,Spaghetti Carbonara,Dinner,"Spaghetti, Eggs, Cheese, Beef Bacon, Black Pepper",9.0,32.77,51.02,43,0,0,Sunny,2193.86,0.8235985887887103,5.6688888888888895,1.5569118095819345,0,4
